event_id,member_id,event_type,event_timestamp,enrollment_date,points_earned,transaction_amount,accrual_reason,accrual_category,accrual_multiplier,points_redeemed,redemption_value,redemption_type,tier_status,tier_qualified_date,referred_by_member_id,referral_bonus_amount,ip_address,device_fingerprint,geo_country,geo_city,welcome_bonus_points,fraud_label,signal_embedded
EVT-00004917,MBR-000943,accrual,2023-04-20 00:24:00,2021-06-13,480.0,45.63,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,157.80.30.74,DEV-263617,US,Miami,0.0,clean,
EVT-00004918,MBR-000041,accrual,2024-03-20 19:37:00,2020-06-11,67.0,5.7,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,20.55.124.152,DEV-368926,US,New York,0.0,clean,
EVT-00004919,MBR-000605,accrual,2024-12-02 08:38:00,2022-10-23,435.0,46.02,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,236.198.33.46,DEV-203894,US,New York,0.0,clean,
EVT-00004920,MBR-000479,redemption,2024-05-15 02:53:00,2021-06-08,0.0,0.0,,,1.0,1633.0,16.33,merchandise,Bronze,,,0.0,149.32.157.235,DEV-468066,US,New York,0.0,clean,
EVT-00004921,MBR-000631,accrual,2023-09-25 04:25:00,2021-10-11,196.0,17.29,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,107.59.108.171,DEV-605510,US,New York,0.0,clean,
EVT-00004922,MBR-000634,accrual,2023-10-04 01:05:00,2021-01-12,487.0,53.38,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,207.37.42.240,DEV-550336,US,Miami,0.0,clean,
EVT-00004923,MBR-000284,accrual,2024-04-30 00:46:00,2021-03-24,75.0,8.63,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,130.81.181.228,DEV-453129,US,Boston,0.0,clean,
EVT-00004924,MBR-000348,accrual,2023-10-08 08:23:00,2022-12-04,371.0,31.96,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,56.156.187.250,DEV-205958,US,Chicago,0.0,clean,
EVT-00004925,MBR-000348,accrual,2024-03-19 10:19:00,2022-12-04,152.0,15.98,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,147.90.96.158,DEV-332601,US,Houston,0.0,clean,
EVT-00004926,MBR-000007,accrual,2024-09-25 16:06:00,2020-05-04,399.0,38.75,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,97.138.138.243,DEV-437560,US,Seattle,0.0,clean,
EVT-00004927,MBR-000300,accrual,2023-01-07 11:18:00,2021-03-29,283.0,25.63,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,124.50.14.167,DEV-993557,US,Phoenix,0.0,clean,
EVT-00004928,MBR-000796,accrual,2024-02-07 14:48:00,2020-05-18,193.0,21.43,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,224.8.173.206,DEV-918628,US,Los Angeles,0.0,clean,
EVT-00004929,MBR-000745,accrual,2023-07-05 22:27:00,2020-02-24,108.0,11.0,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,30.237.186.145,DEV-602006,US,Seattle,0.0,clean,
EVT-00004930,MBR-000316,accrual,2024-03-19 14:34:00,2020-06-26,358.0,33.29,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,3.185.206.43,DEV-350356,US,Atlanta,0.0,clean,
EVT-00004931,MBR-000421,accrual,2023-05-08 03:07:00,2022-07-03,119.0,13.44,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,40.200.246.9,DEV-194118,US,Seattle,0.0,clean,
EVT-00004932,MBR-PF002,accrual,2024-07-04 09:28:00,2023-01-15,14184.0,283.67,bonus,Online,5.0,0.0,0.0,,Gold,,,0.0,73.232.172.151,DEV-902246,US,New York,0.0,fraud,point_farming
EVT-00004933,MBR-000491,accrual,2024-02-07 12:31:00,2020-11-19,211.0,22.95,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,59.241.80.178,DEV-869739,US,Seattle,0.0,clean,
EVT-00004934,MBR-000989,accrual,2024-01-01 08:00:00,2020-10-24,174.0,18.2,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,242.158.240.182,DEV-796557,US,Boston,0.0,clean,
EVT-00004935,MBR-000787,redemption,2024-07-13 16:51:00,2022-11-14,0.0,0.0,,,1.0,1312.0,13.12,merchandise,Bronze,,,0.0,121.115.125.246,DEV-217465,US,Houston,0.0,clean,
EVT-00004936,MBR-000643,accrual,2023-09-27 04:19:00,2022-03-08,188.0,20.54,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,98.149.82.147,DEV-146277,US,Miami,0.0,clean,
EVT-00004937,MBR-000969,accrual,2024-08-20 19:20:00,2020-11-06,156.0,17.73,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,112.242.139.70,DEV-605942,US,Houston,0.0,clean,
EVT-00004938,MBR-000071,accrual,2023-07-03 03:00:00,2022-08-21,414.0,34.51,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,64.115.59.131,DEV-224614,US,Atlanta,0.0,clean,
EVT-00004939,MBR-000699,redemption,2023-08-03 16:36:00,2021-09-07,0.0,0.0,,,1.0,2397.0,23.97,travel,Silver,,,0.0,124.61.30.165,DEV-218057,US,Phoenix,0.0,clean,
EVT-00004940,MBR-000190,redemption,2023-07-25 16:31:00,2021-04-10,0.0,0.0,,,1.0,1688.0,16.88,merchandise,Silver,,,0.0,131.3.60.220,DEV-108944,US,Boston,0.0,clean,
EVT-00004941,MBR-000682,accrual,2023-08-18 08:20:00,2020-09-16,434.0,48.02,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,57.1.31.212,DEV-997656,US,Seattle,0.0,clean,
EVT-00004942,MBR-000498,accrual,2024-02-04 02:36:00,2020-04-18,285.0,26.47,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,14.234.181.99,DEV-593329,US,Atlanta,0.0,clean,
EVT-00004943,MBR-000792,accrual,2023-10-20 07:18:00,2021-02-04,51.0,4.82,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,41.151.124.200,DEV-919595,US,Denver,0.0,clean,
EVT-00004944,MBR-000660,accrual,2023-04-29 13:31:00,2021-05-13,486.0,55.26,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,68.68.138.225,DEV-816362,US,Los Angeles,0.0,clean,
EVT-00004945,MBR-000607,redemption,2023-02-15 01:42:00,2022-11-06,0.0,0.0,,,1.0,560.0,5.6,gift_card,Bronze,,,0.0,216.216.123.230,DEV-757759,US,Boston,0.0,clean,
EVT-00004946,MBR-000889,redemption,2023-02-20 07:53:00,2021-08-05,0.0,0.0,,,1.0,2876.0,28.76,statement_credit,Silver,,,0.0,23.249.200.162,DEV-884785,US,Los Angeles,0.0,clean,
EVT-00004947,MBR-000400,accrual,2023-09-14 09:40:00,2020-02-11,90.0,10.39,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,96.174.240.11,DEV-203730,US,Phoenix,0.0,clean,
EVT-00004948,MBR-000786,redemption,2023-12-24 22:46:00,2020-07-08,0.0,0.0,,,1.0,1252.0,12.52,gift_card,Silver,,,0.0,153.142.227.76,DEV-956092,US,Miami,0.0,clean,
EVT-00004949,MBR-000168,accrual,2024-11-07 18:45:00,2020-02-03,293.0,24.72,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,206.253.102.222,DEV-764000,US,Los Angeles,0.0,clean,
EVT-00004950,MBR-000938,redemption,2024-02-20 19:34:00,2022-02-16,0.0,0.0,,,1.0,1066.0,10.66,statement_credit,Silver,,,0.0,23.250.198.18,DEV-642367,US,Boston,0.0,clean,
EVT-00004951,MBR-000082,accrual,2024-08-06 12:54:00,2021-12-15,312.0,35.79,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,208.231.191.175,DEV-414795,US,Miami,0.0,clean,
EVT-00004952,MBR-000343,accrual,2024-11-19 17:40:00,2020-03-08,297.0,25.18,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,88.183.24.158,DEV-519740,US,Denver,0.0,clean,
EVT-00004953,MBR-000802,accrual,2024-06-28 16:36:00,2020-02-09,439.0,54.44,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,148.7.30.13,DEV-878865,US,Seattle,0.0,clean,
EVT-00004954,MBR-000142,accrual,2023-01-22 10:00:00,2020-03-17,466.0,48.35,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,145.27.125.184,DEV-222563,US,Miami,0.0,clean,
EVT-00004955,MBR-000136,redemption,2024-05-20 02:27:00,2020-07-10,0.0,0.0,,,1.0,2621.0,26.21,statement_credit,Silver,,,0.0,26.234.97.87,DEV-844262,US,Boston,0.0,clean,
EVT-00004956,MBR-000488,accrual,2023-03-19 07:11:00,2021-11-09,86.0,7.36,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,214.162.113.68,DEV-466233,US,Chicago,0.0,clean,
EVT-00004957,MBR-000514,accrual,2023-11-05 19:42:00,2020-04-07,158.0,13.84,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,13.146.160.101,DEV-634266,US,Phoenix,0.0,clean,
EVT-00004958,MBR-000504,accrual,2024-10-10 17:01:00,2020-10-31,428.0,45.36,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,129.185.15.2,DEV-730532,US,Seattle,0.0,clean,
EVT-00004959,MBR-000875,accrual,2024-10-02 10:38:00,2022-07-23,282.0,26.1,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,197.210.155.48,DEV-524846,US,Miami,0.0,clean,
EVT-00004960,MBR-000273,accrual,2024-02-13 04:54:00,2020-07-04,439.0,41.05,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,111.196.100.41,DEV-170541,US,Miami,0.0,clean,
EVT-00004961,MBR-000030,accrual,2024-06-07 14:45:00,2020-11-03,163.0,14.14,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,84.50.122.242,DEV-745795,US,Houston,0.0,clean,
EVT-00004962,MBR-000371,accrual,2023-06-15 10:03:00,2022-09-30,315.0,26.62,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,188.215.63.96,DEV-325211,US,Phoenix,0.0,clean,
EVT-00004963,MBR-000585,accrual,2023-02-06 05:23:00,2020-08-06,443.0,51.87,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,22.31.234.137,DEV-646486,US,Phoenix,0.0,clean,
EVT-00004964,MBR-000146,redemption,2024-04-10 05:11:00,2022-05-12,0.0,0.0,,,1.0,1669.0,16.69,gift_card,Silver,,,0.0,46.234.253.44,DEV-897656,US,New York,0.0,clean,
EVT-00004965,MBR-000133,accrual,2023-10-18 09:29:00,2020-11-22,276.0,23.63,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,124.147.156.12,DEV-113327,US,Denver,0.0,clean,
EVT-00004966,MBR-000533,accrual,2023-02-10 18:07:00,2022-05-29,446.0,37.82,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,42.243.147.27,DEV-926541,US,Houston,0.0,clean,
EVT-00004967,MBR-000906,accrual,2023-09-23 07:02:00,2020-07-29,403.0,38.86,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,54.31.237.101,DEV-998620,US,Denver,0.0,clean,
EVT-00004968,MBR-000641,accrual,2023-10-14 21:02:00,2022-08-28,302.0,32.85,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,180.4.98.9,DEV-931071,US,Phoenix,0.0,clean,
EVT-00004969,MBR-000658,accrual,2024-11-18 13:10:00,2021-04-01,278.0,23.95,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,245.114.46.86,DEV-335781,US,New York,0.0,clean,
EVT-00004970,MBR-000170,accrual,2024-07-29 09:06:00,2022-03-20,198.0,24.4,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,165.35.65.168,DEV-452010,US,Atlanta,0.0,clean,
EVT-00004971,MBR-000727,accrual,2023-11-04 11:14:00,2022-07-23,490.0,51.61,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,39.237.190.239,DEV-937392,US,Los Angeles,0.0,clean,
EVT-00004972,MBR-000349,accrual,2023-05-25 12:16:00,2022-05-27,385.0,32.26,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,200.199.203.167,DEV-839654,US,Chicago,0.0,clean,
EVT-00004973,MBR-000476,accrual,2024-01-12 12:52:00,2022-07-21,136.0,12.63,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,11.27.105.188,DEV-391318,US,Houston,0.0,clean,
EVT-00004974,MBR-000158,accrual,2023-04-24 10:53:00,2022-07-13,470.0,44.22,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,125.111.180.249,DEV-718620,US,Phoenix,0.0,clean,
EVT-00004975,MBR-000802,redemption,2024-10-10 15:09:00,2020-02-09,0.0,0.0,,,1.0,512.0,5.12,statement_credit,Silver,,,0.0,146.7.62.122,DEV-759372,US,Boston,0.0,clean,
EVT-00004976,MBR-000750,redemption,2024-08-01 02:46:00,2022-06-12,0.0,0.0,,,1.0,794.0,7.94,statement_credit,Bronze,,,0.0,147.61.183.186,DEV-714034,US,Houston,0.0,clean,
EVT-00004977,MBR-000433,accrual,2024-10-17 03:46:00,2022-04-08,335.0,29.56,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,193.85.52.75,DEV-201653,US,Miami,0.0,clean,
EVT-00004978,MBR-000245,accrual,2024-07-10 16:29:00,2022-06-12,115.0,13.72,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,242.250.145.206,DEV-526469,US,Phoenix,0.0,clean,
EVT-00004979,MBR-000413,accrual,2023-07-18 21:26:00,2021-04-11,161.0,13.86,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,154.193.241.252,DEV-697753,US,Los Angeles,0.0,clean,
EVT-00004980,MBR-000854,accrual,2023-09-06 12:02:00,2020-10-15,65.0,7.01,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,145.18.85.142,DEV-810198,US,Boston,0.0,clean,
EVT-00004981,MBR-000637,accrual,2024-08-22 22:42:00,2020-09-19,234.0,21.79,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,213.3.149.88,DEV-263103,US,Atlanta,0.0,clean,
EVT-00004982,MBR-000134,accrual,2023-10-17 14:03:00,2021-01-03,307.0,26.69,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,26.212.200.171,DEV-900088,US,Atlanta,0.0,clean,
EVT-00004983,MBR-000829,accrual,2024-10-24 23:35:00,2020-03-27,366.0,42.58,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,26.227.164.99,DEV-841412,US,Houston,0.0,clean,
EVT-00004984,MBR-000960,accrual,2023-05-18 17:25:00,2022-02-15,440.0,42.25,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,232.162.94.204,DEV-419566,US,Houston,0.0,clean,
EVT-00004985,MBR-000400,accrual,2024-02-23 18:21:00,2020-02-11,499.0,58.01,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,77.34.130.162,DEV-445474,US,Phoenix,0.0,clean,
EVT-00004986,MBR-000268,accrual,2023-09-18 21:43:00,2020-12-01,485.0,59.78,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,184.245.231.162,DEV-958236,US,Miami,0.0,clean,
EVT-00004987,MBR-000032,accrual,2023-07-23 20:59:00,2020-06-07,56.0,6.12,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,187.199.97.55,DEV-654285,US,New York,0.0,clean,
EVT-00004988,MBR-000308,accrual,2023-12-07 08:57:00,2021-01-25,79.0,7.08,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,218.104.146.227,DEV-965274,US,Chicago,0.0,clean,
EVT-00004989,MBR-000572,accrual,2023-07-16 04:06:00,2021-10-23,298.0,26.48,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,255.85.162.193,DEV-655418,US,Denver,0.0,clean,
EVT-00004990,MBR-000901,accrual,2024-08-08 13:58:00,2022-06-16,458.0,43.5,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,42.3.117.36,DEV-908033,US,Houston,0.0,clean,
EVT-00004991,MBR-000168,accrual,2023-10-22 13:28:00,2020-02-03,223.0,27.54,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,97.226.40.79,DEV-986565,US,Phoenix,0.0,clean,
EVT-00004992,MBR-000329,accrual,2023-04-18 19:55:00,2020-09-17,144.0,15.63,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,194.50.205.164,DEV-712923,US,Chicago,0.0,clean,
EVT-00004993,MBR-000493,accrual,2023-01-06 02:17:00,2021-05-20,468.0,44.22,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,255.108.11.194,DEV-333171,US,Los Angeles,0.0,clean,
EVT-00004994,MBR-000275,accrual,2023-05-27 04:33:00,2022-01-18,293.0,27.02,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,233.122.62.163,DEV-901542,US,Miami,0.0,clean,
EVT-00004995,MBR-000670,accrual,2023-08-13 13:56:00,2022-11-30,215.0,20.25,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,102.18.2.191,DEV-450541,US,Phoenix,0.0,clean,
EVT-00004996,MBR-000650,redemption,2023-05-30 20:36:00,2020-07-13,0.0,0.0,,,1.0,1522.0,15.22,gift_card,Silver,,,0.0,193.21.63.32,DEV-254203,US,Houston,0.0,clean,
EVT-00004997,MBR-000500,accrual,2024-09-06 09:33:00,2022-08-20,302.0,30.81,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,60.223.121.62,DEV-241954,US,Houston,0.0,clean,
EVT-00004998,MBR-000709,accrual,2023-11-11 23:41:00,2020-09-17,127.0,12.78,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,80.78.188.240,DEV-495981,US,Phoenix,0.0,clean,
EVT-00004999,MBR-000827,accrual,2023-04-06 21:29:00,2020-11-15,313.0,38.64,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,210.24.64.40,DEV-401453,US,Denver,0.0,clean,
EVT-00005000,MBR-000827,accrual,2024-04-19 21:19:00,2020-11-15,411.0,47.51,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,37.29.130.34,DEV-391397,US,Los Angeles,0.0,clean,
EVT-00005001,MBR-000853,accrual,2024-10-09 23:53:00,2022-05-22,454.0,40.92,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,28.129.172.86,DEV-512038,US,Seattle,0.0,clean,
EVT-00005002,MBR-000804,accrual,2024-09-26 22:33:00,2022-09-25,323.0,34.51,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,239.186.174.72,DEV-565430,US,Seattle,0.0,clean,
EVT-00005003,MBR-000027,accrual,2024-04-30 10:06:00,2021-05-05,322.0,38.67,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,181.150.206.68,DEV-280612,US,Seattle,0.0,clean,
EVT-00005004,MBR-000330,accrual,2024-09-15 14:22:00,2020-03-26,496.0,54.73,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,221.157.59.117,DEV-768769,US,Boston,0.0,clean,
EVT-00005005,MBR-000781,accrual,2023-01-07 22:42:00,2020-08-25,335.0,31.25,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,29.227.97.157,DEV-297673,US,New York,0.0,clean,
EVT-00005006,MBR-000884,accrual,2024-10-31 11:34:00,2020-10-13,360.0,36.55,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,18.185.155.176,DEV-410171,US,Denver,0.0,clean,
EVT-00005007,MBR-000956,accrual,2024-03-21 08:18:00,2020-01-05,172.0,14.82,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,245.136.177.87,DEV-426532,US,Phoenix,0.0,clean,
EVT-00005008,MBR-000201,accrual,2023-06-21 23:50:00,2020-01-18,205.0,21.28,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,128.227.71.213,DEV-904326,US,Chicago,0.0,clean,
EVT-00005009,MBR-000280,accrual,2023-06-18 05:44:00,2020-05-16,173.0,20.33,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,103.48.109.231,DEV-681781,US,Houston,0.0,clean,
EVT-00005010,MBR-000023,accrual,2023-01-05 04:33:00,2021-03-22,206.0,20.38,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,180.136.185.30,DEV-676343,US,Denver,0.0,clean,
EVT-00005011,MBR-000869,redemption,2023-01-22 00:12:00,2020-06-08,0.0,0.0,,,1.0,2503.0,25.03,merchandise,Bronze,,,0.0,114.123.0.122,DEV-950242,US,Atlanta,0.0,clean,
EVT-00005012,MBR-000878,accrual,2023-07-04 12:13:00,2021-05-19,203.0,23.62,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,251.174.45.156,DEV-844042,US,Los Angeles,0.0,clean,
EVT-00005013,MBR-000430,accrual,2024-01-19 16:47:00,2021-05-11,478.0,42.11,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,251.231.82.46,DEV-621637,US,Seattle,0.0,clean,
EVT-00005014,MBR-000353,accrual,2023-04-14 18:23:00,2022-04-10,320.0,30.62,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,238.40.94.185,DEV-740926,US,Chicago,0.0,clean,
EVT-00005015,MBR-000106,redemption,2024-01-17 12:13:00,2022-11-30,0.0,0.0,,,1.0,2803.0,28.03,statement_credit,Bronze,,,0.0,163.53.72.70,DEV-636992,US,Chicago,0.0,clean,
EVT-00005016,MBR-000533,accrual,2023-11-11 13:53:00,2022-05-29,156.0,18.52,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,117.209.14.123,DEV-452459,US,Phoenix,0.0,clean,
EVT-00005017,MBR-000605,accrual,2024-03-11 07:20:00,2022-10-23,345.0,36.75,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,54.31.97.250,DEV-892921,US,New York,0.0,clean,
EVT-00005018,MBR-000666,accrual,2024-09-02 11:03:00,2020-04-17,162.0,14.1,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,180.23.233.194,DEV-981510,US,Miami,0.0,clean,
EVT-00005019,MBR-000195,accrual,2023-02-11 15:50:00,2022-06-04,194.0,18.12,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,133.96.132.218,DEV-328817,US,Seattle,0.0,clean,
EVT-00005020,MBR-000543,accrual,2024-04-08 01:03:00,2021-09-03,178.0,16.45,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,142.189.193.135,DEV-536642,US,Los Angeles,0.0,clean,
EVT-00005021,MBR-000577,accrual,2024-08-18 19:24:00,2020-06-26,197.0,23.68,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,187.241.91.146,DEV-835341,US,Los Angeles,0.0,clean,
EVT-00005022,MBR-000606,accrual,2023-07-17 11:27:00,2020-02-01,477.0,54.29,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,19.87.70.111,DEV-999587,US,Seattle,0.0,clean,
EVT-00005023,MBR-000757,accrual,2023-07-17 05:17:00,2022-08-17,87.0,10.47,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,228.140.113.97,DEV-521378,US,Seattle,0.0,clean,
EVT-00005024,MBR-000126,accrual,2023-11-15 06:22:00,2022-03-29,74.0,7.36,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,125.196.42.63,DEV-978408,US,Denver,0.0,clean,
EVT-00005025,MBR-000673,accrual,2024-03-29 00:06:00,2020-11-21,415.0,37.58,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,211.15.120.124,DEV-690473,US,Houston,0.0,clean,
EVT-00005026,MBR-000328,accrual,2023-04-21 15:02:00,2022-09-23,306.0,37.19,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,76.56.211.31,DEV-767750,US,Houston,0.0,clean,
EVT-00005027,MBR-000112,accrual,2024-10-06 23:35:00,2022-11-21,121.0,13.34,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,80.177.185.213,DEV-160173,US,Houston,0.0,clean,
EVT-00005028,MBR-000236,accrual,2023-08-10 00:06:00,2021-01-07,405.0,44.38,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,96.213.42.154,DEV-888674,US,Boston,0.0,clean,
EVT-00005029,MBR-000286,accrual,2024-06-14 16:46:00,2022-08-24,482.0,55.12,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,170.222.161.229,DEV-295304,US,Denver,0.0,clean,
EVT-00005030,MBR-000436,accrual,2024-06-15 12:23:00,2022-01-04,402.0,42.8,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,130.193.11.249,DEV-871378,US,Los Angeles,0.0,clean,
EVT-00005031,MBR-000945,accrual,2024-02-05 07:01:00,2020-07-28,87.0,8.52,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,109.224.95.10,DEV-391528,US,Houston,0.0,clean,
EVT-00005032,MBR-000158,accrual,2023-04-06 22:01:00,2022-07-13,60.0,6.2,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,126.188.129.76,DEV-779965,US,Miami,0.0,clean,
EVT-00005033,MBR-000780,accrual,2023-05-16 22:28:00,2021-10-14,257.0,30.78,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,84.197.111.118,DEV-784391,US,Atlanta,0.0,clean,
EVT-00005034,MBR-000844,redemption,2024-08-15 03:14:00,2021-04-19,0.0,0.0,,,1.0,2883.0,28.83,merchandise,Bronze,,,0.0,3.236.92.193,DEV-727778,US,Atlanta,0.0,clean,
EVT-00005035,MBR-000146,accrual,2023-05-08 23:15:00,2022-05-12,455.0,45.79,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,176.242.60.38,DEV-830104,US,Denver,0.0,clean,
EVT-00005036,MBR-000419,accrual,2024-11-30 07:28:00,2020-08-08,243.0,24.76,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,37.113.54.231,DEV-109344,US,Los Angeles,0.0,clean,
EVT-00005037,MBR-000204,accrual,2024-03-07 04:46:00,2022-09-13,465.0,50.8,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,70.78.193.184,DEV-586512,US,Denver,0.0,clean,
EVT-00005038,MBR-000582,accrual,2023-12-18 11:14:00,2020-04-07,192.0,18.33,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,211.227.205.175,DEV-277470,US,Atlanta,0.0,clean,
EVT-00005039,MBR-000610,accrual,2023-01-19 08:31:00,2020-06-02,54.0,4.53,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,251.32.207.131,DEV-758625,US,Atlanta,0.0,clean,
EVT-00005040,MBR-000690,accrual,2024-04-24 15:53:00,2021-03-02,293.0,25.36,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,213.224.10.104,DEV-440386,US,Boston,0.0,clean,
EVT-00005041,MBR-000473,accrual,2023-07-26 16:27:00,2021-07-27,479.0,52.08,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,230.49.249.183,DEV-211989,US,Phoenix,0.0,clean,
EVT-00005042,MBR-000877,accrual,2024-12-24 06:05:00,2022-02-10,291.0,25.53,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,23.92.15.224,DEV-783727,US,Miami,0.0,clean,
EVT-00005043,MBR-000232,accrual,2024-01-08 15:20:00,2020-05-06,344.0,41.96,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,237.119.41.50,DEV-308527,US,New York,0.0,clean,
